file_name,text
0811864952.jpg,"drawing of two girls back to back with the title ""ivy + bean"""
0811866556.jpg,"drawing of a pig with a blue box and different objects below the caption ""Little Oink"""
0811867900.jpg,"drawing of children and a dog, with the picture of a man and the caption ""SPARKY"""
0811869997.jpg,"drawing of a panda with bamboo and the title ""Little Panda"""
0811872351.jpg,"drawing of a man in a light background with the title ""On a Beam of Light"""
0811876969.jpg,"drawing of a girl with a pink dress surrounded by flowers and the title ""Twelve Dancing Princesses"""
0812018281.jpg,"drawing of a man with a dog and the captions ""Famous Children"" and ""LEONARDO DA VINCI"""
0812063511.jpg,"drawing of an elephant and a bird by a river with the title ""I am a little elephant"""
0814624596.jpg,"drawing of a man and children with the captions ""Oracional bilingue para niños"" and ""A Children's Prayerbook in Spanish-English"""
0816031452.jpg,"picture of a light bulb and a wind turbine with the title ""THE LIGHT BULB"""
0816051844.jpg,"picture of a girl holding a racket with the captions ""WINNING LACROSSE"" and ""FOR GIRLS"""
0816058504.jpg,"picture of a woman by the computer with the captions ""Careers In Focus"" and ""Computer & Video Game Design"""
0816723583.jpg,"drawing of a girl siting by a campfire with the title ""Quillworker"""
0816728127.jpg,"drawing of a red smiling face and a spider with the title ""SPIDER AND THE SKY GOD"""
0816728143.jpg,"drawing of a woman holding a yellow sphere and a ship by a river with the title ""GIFT OF THE NILE"""
081672816X.jpg,"drawing of a woman covering his head with a cloth with the title ""THE PRINCESS WHO LOST HER HAIR"""
0816730261.jpg,"drawing of a man running with an eagle and the title ""FLYING WITH THE EAGLE, RACING THE GREAT BEAR"""
0816734100.jpg,"drawing of a man with armor and holding a flag with a peach below the caption ""PEACH BOY"""
0817255613.jpg,"picture of a table with food and the title ""A WORLD OF HOLIDAYS Kwanzaa"""
0819839868.jpg,"drawing of different objects with the title ""Jesse Tree Kit"""
0822522152.jpg,"picture of a kneeling boy holding an object and the title ""INCLINED PLANES AND WEDGES"""
0822534355.jpg,"drawing of candles and colorful objects with the title ""Crafts for Kwanzaa"""
0822549328.jpg,"picture of a man with glasses holding a tennis ball with the caption ""Arthur ASHE"""
0822558955.jpg,"picture of a crane in a building and the title ""CRANES"""
0822565978.jpg,"picture of a man riding a bicycle and the title ""Dave Mirra"""
0822572737.jpg,"picture of a man with the captions ""Tim Berners-Lee"" and ""Inventor of the World Wide Web"""
0822575213.jpg,"picture of a crowd with a picture of a bearded man and the title ""THE IRANINAN REVOLUTION"""
0822590794.jpg,"drawing of warriors riding a horse and men with bows below the title ""THE SPANISH CONQUEST OF MEXICO"""
0822596458.jpg,"image of a white and red background with the title ""Jennifer Capriati: Tennis Sensation (Sports Achievers)"""
0822596911.jpg,"picture of a man with glasses and the title ""THE DALAILAMA"""
0823085767.jpg,"drawing of cars with the captions ""DRAW 50"" and ""Cars, Trucks, and Motorcycles"""
0823408477.jpg,"drawing of a man speaking into microphones with the title ""A PICTURE BOOK OF Martin Luther King, Jr."""
0823410935.jpg,"drawing of a man riding a horse in a colorful background with the captions ""RIMORAH"" and ""OF THE FLASHING SWORD"""
082341373X.jpg,"drawing of a turtle underwater with the title ""SEA TURTLES"""
0823413845.jpg,"drawing of yellow birds flying and the captions ""THE BIRD'S GIFT"" and ""A Ukrainian Easter Story"""
0823414523.jpg,"drawing of men around a man with extended arms and a headdress below the title ""MONTEZUMA AND THE FALL OF THE AZTECS"""
0823415198.jpg,"drawing of a desert and the title ""DESERTS"""
0823417247.jpg,"drawing of different animals and a man with the title ""Brother Wolf, Sister sparrow"""
0823418391.jpg,"drawing of a girl holding a mask with the title ""Three Kings Day"""
0823419738.jpg,"picture of a baby with sweater and the title ""THE SNOW BABY"""
082342152X.jpg,"picture of a boy with a red cap and the title ""The Crimson cap"""
0823421570.jpg,"drawing of planets of the solar system with the title ""THE PLANETS"""
0823421872.jpg,"drawing of a face with the title ""Mysterious Bones"""
0823423042.jpg,"drawing of people by a house entrance with the title ""The Grand Mosque of Paris"""
082342362X.jpg,"drawing of a man with suit and a man playing the flute with the title ""Benny Goodman & Teddy Wilson"""
0823423700.jpg,"drawing of a girl reading a book in a garden with the captions ""Rachel Carson"" and ""and Her Book That Changed the World"""
0823433161.jpg,"drawing of a child with a hat and a rope with the title ""The Cowboy"""
0823938433.jpg,"picture of people on bicycles with the title ""BMX Bicycle Racing"""
0823938778.jpg,"picture of a man wearing a hat with the title ""Grace Hopper"""
082394171X.jpg,"picture of a man with big moustache and the captions ""WYATT EARP"" and ""LAWMAN OF THE AMERICAN WEST SHERIFF DEL LEJANO OESTE"""
0823956253.jpg,"picture of a woman and a girl surrounded by food with the title ""A Passover Holiday"""
0823962857.jpg,"drawing of a man and a woman riding horses with the title ""Soldiers and Their Families"""
0824956648.jpg,"drawing of a yellow chick and colorful eggs with the title ""The Sparkle Egg"""
0824956699.jpg,"drawing of jungle animals and people with the caption ""The View at the Zoo"""
0825441714.jpg,"drawing of a boy holding a flute in front of a building with the title ""Amon's Adventure"""
0825629977.jpg,"drawing of a smiling boy in a field with the title ""The Big Book of Nursery Rhymes & Children's Songs"""
0827608918.jpg,"drawing of animals and a ship with the title ""JPS Illustrated Children's Bible"""
0836845935.jpg,"picture of two woman tennis players with the title ""Venus y Serena Williams"""
0836850777.jpg,"picture of a man with glasses in a suit with the title ""BILL GATES"""
0836880943.jpg,"picture of cranes with the title ""ELECTRICITY AND MAGNETISM"""
0836887875.jpg,"picture of a man in a boat by a lake and the title ""Descubramos el CONGO"""
084311360X.jpg,"drawing of a moon, a dressed tiger, a cow, and stars with the title ""WeeSing Nursery Rhymes and Lullabies"""
0843116609.jpg,"drawing of a man dressed in green with a green hat and a pot with coins with the caption ""St. Patrick's Day Countdown"""
0843120363.jpg,"drawing of zombies, a spider, and a ghost with the title ""MAD LIBS"""
0843121270.jpg,"drawing of a yellow sponge with pants and a pink sea star with pants below the captions ""Spongebob Squarepants"" and ""MAD LIBS"""
0843125497.jpg,"drawing of a happy face with the title ""BEST OF MAD LIBS MAD LIBS"""
084313271X.jpg,"picture of persons holding weapons in the sky with the title ""STAR WARS MAD LIBS"""
0843137126.jpg,"drawing of people dancing under a disco ball with the title ""MAD LIBS"""
0843137134.jpg,"drawing of a man using binoculars in a jungle with animals and the title ""MAD LIBS"""
0843149140.jpg,"drawing of a baby and green spots with the caption ""GROSSOLOGY"""
084318017X.jpg,"drawing of feet with red heels and a star with the captions ""WIZARD OZ"" and ""MAD LIBS"""
0849958423.jpg,"drawing of a bearded man and a boy dressed in white by the sea with the title ""Small Gifts in God's Hands"""
0859531414.jpg,"drawing of a white duck surrounded by five yellow ducks with the title ""Five Little Ducks"""
0859537811.jpg,"drawing of a person with big nose and purple hat with the title ""Witch, Witch come to my party"""
0860373509.jpg,"drawing of girls with covered hair and the title ""What do we say... (A Guide to Islamic Manners)"""
0860374440.jpg,"drawing of two children running in a colorful forest with the title ""Picnic of Poems Allah's Green Garden"""
0860375218.jpg,"drawing of a boy with a white cap and a girl with a pink hair cover by a building with the title ""Hassan and Aneesa Go to Masjid"""
0860375749.jpg,"drawing of children between pillars of a building with the title ""5 PILLARS of ISLAM"""
0865057311.jpg,"drawing of girls with black uniforms doing gymnastics and the caption ""Gymnastics"""
0870709658.jpg,"drawing of a boy with the title ""JAKE MAKES A WORLD"""
0872866831.jpg,"drawing of people doing different actions with the caption ""RAD AMERICAN WOMEN A-Z"""
0873360303.jpg,"drawing of a green field by a lake and the title ""FROM THE MOUNTAINS TO THE SEA"""
0873588282.jpg,"drawing of a girl with a dog on a hill and the title ""Do Princesses Wear Hiking Boots?"""
0873588983.jpg,"drawing of a dog in a desert with the title ""There was a coyote who swallowed a flea"""
087483502X.jpg,"drawing of a parrot and a turtle with the title ""THE DANCING TURTLE"""
0874866391.jpg,"drawing of a man holding a stick with a tiger on a hill and a rainbow in the sky, with the caption ""NOAH"""
0876145373.jpg,"drawing of a yellow lion and a bird with the title ""HOW THE GUINEA FOWL GOT HER SPOTS"""
0881064084.jpg,"drawing of people with hats and the title ""WOOD-HOOPOE Willie"""
088106999X.jpg,"picture of a dancing girl and two smiling girls with the title ""Children from Australia to Zimbabwe"""
0881139173.jpg,"image of a light background with the title ""Buenos días, Espíritu Santo"""
0881885843.jpg,"drawing of a boy playing the piano and a musical sheet with the title ""CHARLIE BROWN'S GREATEST HITS"""
0884896897.jpg,"drawing of two men in white clothes with letter cards and the title ""READY-to-GO Game SHOWS"""
0886828236.jpg,"drawing of children in the sunset with the title ""THE SECRETS OF KAIDARA"""
0887431461.jpg,"drawing of a pink and a green cat in a submarine with fish and the title ""KINDERGARTEN"""
0887435610.jpg,"drawing of a green lizard holding a letter and anumber with the title ""Phonics"""
0887436315.jpg,"drawing of a green animal on a skate board with the captions ""NUMBERS 1-100"" and ""INTERACTIVE SOFTWARE"""
0887763529.jpg,"drawing of a house in a hill and a village with the title ""Mounds of earth and shell"""
0887766129.jpg,"drawing of a man running next to a train and the title ""Rapid Ray"""
0892391634.jpg,"drawing of people dancing in a ball with the title ""IN MY FAMILY EN MI FAMILIA"""
0892392177.jpg,"drawing of a boy floating with birds over a park with the title ""The Upside Down Boy"""
0893468495.jpg,"drawing of a girl in a boat holding a rowing with the title ""Japanese Fairy Tales"" "
0894903810.jpg,"drawing of two children, a man playing a drum, and a woman with the title ""Kwanzaa"""
089490597X.jpg,"picture of a woman playing tennis with the title ""SPORTS GREAT STEFFI GRAF"""
0894907980.jpg,"picture of a man playing tennis with the title ""ANDRE AGASSI"""
0894908243.jpg,"picture of a man with glasses and a suit with the title ""Bill Gates"""
0894909908.jpg,"picture of a building in an island with the title ""ALCATRAZ PRISON"""
0895554240.jpg,"drawing of a girl with a pink dress and a tree with the title ""Saint Rose of Lima"""
0895555921.jpg,"drawing of a man dressed in black by a river with the title ""OUR PIONEERS AND PATRIOTS"""
0896866882.jpg,"image of a black and pink background with the title ""To Space and Back: The Story of the Shuttle: Adventures in Space"""
0896866912.jpg,"image of a white and blue background with the title ""An Eye to the Sky (Adventures in Space)"""
0896867013.jpg,"image of a black and green background with the title ""Cobra: the Total Performer!: Cool Classics"""
0898126606.jpg,"image with colorful letters and the caption ""eBay"""
0898127459.jpg,"picture of a tiger with the title ""TIGERS"""
0898705193.jpg,"drawing of a men and a children in a ship by the sea and the title ""SAINT FRANCIS OF THE SEVEN SEAS"""
0898706009.jpg,"drawing of a priest in a room with people outside with the title ""THE CURÉ OF ARS"""
0899191622.jpg,"drawing of a dog and a boy in a green hill with the title ""St. Patrick's Day in the Morning"""
0899192254.jpg,"drawing of a black hen on the grass with the title ""Henny Penny"""
0899194222.jpg,"drawing of little men with red hats and a shoe with the title ""The ELVES and the SHOEMAKER"""
0899197019.jpg,"drawing of a animals around a table with a cake below the title ""Mary Wore Her Red Dress"""
0920501494.jpg,"picture of a boy in a boat in the sea with the title ""Kids For Sail"""
0933873980.jpg,"picture of a bearded man with glasses writing with the title ""Sofer"""
0938256815.jpg,"drawing of a chicken and a cat in a hat with the title ""Phonics Made Easy"""
0938256920.jpg,"drawing of mathematical operations with the title ""Subtraction 0-12"""
0938317210.jpg,"drawing of a woman by a hose with the title ""Clever Women! Mujeres Astutas"""
0938317393.jpg,"drawing of a crying woman and the title ""La Llorona The Weeping Woman"""
093831789X.jpg,"drawing of a crowd holding signs with the title ""¡Sí, Se Puede! Yes, We Can!"""
0940666103.jpg,"drawing of a man surrounded by little men with the title ""OLD FATHER STORY TELLER"""
0970444710.jpg,"drawing of a man riding an elephant with the title ""The Birbal Tales"""
0972147810.jpg,"drawing of people dancing with the title ""HAPPY HAPPY KWANZAA"""
0974480347.jpg,"drawing of people painting a wall with the title ""Lebanon A to Z A MIDDLE EASTERN MOSAIC"""
0975462415.jpg,"picture of clovers with the title ""Clover Hunt"""
0975982915.jpg,"drawing of a girl in a white dress and a boy in a suit with the captions ""The Ring Bear"" and ""A Wedding Book for kids"""
0977129403.jpg,"drawings of people and objects with the captions ""Great Colonial America Projects"" and ""You can Build Yourself"""
0977129470.jpg,"drawing of a man with a text bubble and the title ""Amazing BEN FRANKLIN Inventions"""
0977721019.jpg,"drawing of people in an ice cave with the captions ""Adventures with JONNY"" and ""Ice Fishing!"""
0980015626.jpg,"drawing of a panda, a girl, and a dragon with the title ""Mandy and Pandy Visit China"""
0980083508.jpg,"drawing of children and a green toy with the title ""The Leprechaun Trap"""
0981551505.jpg,"drawing of a man with black suit surrounded by children and the title ""THE POWER OF THE PENNY"""
0981973353.jpg,"image with a green background and the caption ""START it UP"""
0982614608.jpg,image of a red and green background with arabic symbols
0982715315.jpg,"drawing of a boy, an airplane, and a man with hat with the title ""PAQUITO Y ABUELITO"""
0983695210.jpg,"drawing of a blue and red eagle with the title ""Kansas Jayhawks ABCs and 1-2-3s"""
098644412X.jpg,"image of green cubes with the title ""THE WITHER ATTACKS!"""
0986444162.jpg,"drawing of a green monster with the title ""DIARY OF A MINECRAFT ZOMBIE"""
0988760827.jpg,"drawing of an elephant on a flower and a woman with the title ""My First Book of Chakras"""
0989226778.jpg,"pictures of buildings and a compass with the captions ""MISSION WASHINGTON D.C."" and ""A SCAVENGER HUNT ADVENTURE"""
0990791866.jpg,"drawing of a green monster and a pig with the title ""Ethan Learns HOW TO TAME THE MONEY MONSTER"""
0991614410.jpg,"drawing of a moose with a girl and the title ""THE MIRACLE MITZVAH MOOSE"""
0993700004.jpg,"drawing of two dressed rabbits hugging with the title ""I LOVE TO SLEEP IN MY OWN BED"""
0994163029.jpg,"picture of a cart in a field with by the sunset with the title ""Rebellion"""
0994817711.jpg,"picture of a deer with the title ""FUZZY FORENSICS"""
0996621806.jpg,"picture of two men with hat and the title ""HARRY and EDDIE"""
1027600743.jpg,"drawing of different tools with the caption ""my first toolbox"""
1107615011.jpg,"picture of an orange gas with the title ""Chemistry"""
1107615402.jpg,"picture of a man hugging a woman and the title ""ROMEO AND JULIET"""
1107615577.jpg,"picture of a man with a crown dressed in black with the title ""KING RICHARD III"""
1107622700.jpg,"picture of abstract colorful figures with the title ""Chemistry"""
1250010241.jpg,"drawing of boys playing in the field with the captions ""MARSHFIELD DREAMS"" and ""WHEN I WAS A KID"""
